row_id,tier,source_key,source_citation,source_doi,source_table,source_case_id,origin_refs,origin_citations,paper_split,split,perveance_uperv,rw_mm,C,theta_cone_deg,theta_source,theta_ann_panahi_deg,theta_iterative_deg,theta_noniterative_deg,theta_modified_noniter_deg,beam_type,rc_mm,Rc_mm,derived_fields,generator_mre_pct,generator_envelope,orig_units,notes
SYN-00284,B_synthetic,project_physics_generator,"Generated by this project's implementation of the classical Pierce synthesis physics. Validated against Panahi et al. 2025 Table 2 over the C >= 8 envelope: MAE 0.85 deg, MRE 2.80% across 23 published cases. NOT experimental data.",,generated,,,,,train,3.4169,0.5133,35.0028,56.1204,physics_generator,,56.1204,,,pencil,3.0369,3.6579,theta_cone_deg;theta_iterative_deg;rc_mm;Rc_mm,2.80,C >= 8,P in microperv; rw in mm; C dimensionless; angles in degrees,"SYNTHETIC - physics model output, not a measurement. Aperture-lens coefficient c=0.62."
SYN-00285,B_synthetic,project_physics_generator,"Generated by this project's implementation of the classical Pierce synthesis physics. Validated against Panahi et al. 2025 Table 2 over the C >= 8 envelope: MAE 0.85 deg, MRE 2.80% across 23 published cases. NOT experimental data.",,generated,,,,,train,0.4920,3.8390,98.2019,22.7822,physics_generator,,22.7822,,,pencil,38.0430,98.2443,theta_cone_deg;theta_iterative_deg;rc_mm;Rc_mm,2.80,C >= 8,P in microperv; rw in mm; C dimensionless; angles in degrees,"SYNTHETIC - physics model output, not a measurement. Aperture-lens coefficient c=0.62."
SYN-00286,B_synthetic,project_physics_generator,"Generated by this project's implementation of the classical Pierce synthesis physics. Validated against Panahi et al. 2025 Table 2 over the C >= 8 envelope: MAE 0.85 deg, MRE 2.80% across 23 published cases. NOT experimental data.",,generated,,,,,train,1.7290,1.7492,8.4686,27.0315,physics_generator,,27.0315,,,pencil,5.0904,11.2005,theta_cone_deg;theta_iterative_deg;rc_mm;Rc_mm,2.80,C >= 8,P in microperv; rw in mm; C dimensionless; angles in degrees,"SYNTHETIC - physics model output, not a measurement. Aperture-lens coefficient c=0.62."
SYN-00287,B_synthetic,project_physics_generator,"Generated by this project's implementation of the classical Pierce synthesis physics. Validated against Panahi et al. 2025 Table 2 over the C >= 8 envelope: MAE 0.85 deg, MRE 2.80% across 23 published cases. NOT experimental data.",,generated,,,,,train,2.2027,2.9157,150.3811,54.4456,physics_generator,,54.4456,,,pencil,35.7554,43.9491,theta_cone_deg;theta_iterative_deg;rc_mm;Rc_mm,2.80,C >= 8,P in microperv; rw in mm; C dimensionless; angles in degrees,"SYNTHETIC - physics model output, not a measurement. Aperture-lens coefficient c=0.62."
SYN-00288,B_synthetic,project_physics_generator,"Generated by this project's implementation of the classical Pierce synthesis physics. Validated against Panahi et al. 2025 Table 2 over the C >= 8 envelope: MAE 0.85 deg, MRE 2.80% across 23 published cases. NOT experimental data.",,generated,,,,,train,2.5183,2.3321,55.0520,50.8543,physics_generator,,50.8543,,,pencil,17.3033,22.3113,theta_cone_deg;theta_iterative_deg;rc_mm;Rc_mm,2.80,C >= 8,P in microperv; rw in mm; C dimensionless; angles in degrees,"SYNTHETIC - physics model output, not a measurement. Aperture-lens coefficient c=0.62."
SYN-00289,B_synthetic,project_physics_generator,"Generated by this project's implementation of the classical Pierce synthesis physics. Validated against Panahi et al. 2025 Table 2 over the C >= 8 envelope: MAE 0.85 deg, MRE 2.80% across 23 published cases. NOT experimental data.",,generated,,,,,train,1.2014,3.0025,24.5055,29.4781,physics_generator,,29.4781,,,pencil,14.8632,30.2041,theta_cone_deg;theta_iterative_deg;rc_mm;Rc_mm,2.80,C >= 8,P in microperv; rw in mm; C dimensionless; angles in degrees,"SYNTHETIC - physics model output, not a measurement. Aperture-lens coefficient c=0.62."
SYN-00290,B_synthetic,project_physics_generator,"Generated by this project's implementation of the classical Pierce synthesis physics. Validated against Panahi et al. 2025 Table 2 over the C >= 8 envelope: MAE 0.85 deg, MRE 2.80% across 23 published cases. NOT experimental data.",,generated,,,,,train,0.8074,1.4127,202.5844,31.9597,physics_generator,,31.9597,,,pencil,20.1079,37.9881,theta_cone_deg;theta_iterative_deg;rc_mm;Rc_mm,2.80,C >= 8,P in microperv; rw in mm; C dimensionless; angles in degrees,"SYNTHETIC - physics model output, not a measurement. Aperture-lens coefficient c=0.62."
SYN-00291,B_synthetic,project_physics_generator,"Generated by this project's implementation of the classical Pierce synthesis physics. Validated against Panahi et al. 2025 Table 2 over the C >= 8 envelope: MAE 0.85 deg, MRE 2.80% across 23 published cases. NOT experimental data.",,generated,,,,,train,2.8887,4.2345,14.2732,41.5639,physics_generator,,41.5639,,,pencil,15.9979,24.1131,theta_cone_deg;theta_iterative_deg;rc_mm;Rc_mm,2.80,C >= 8,P in microperv; rw in mm; C dimensionless; angles in degrees,"SYNTHETIC - physics model output, not a measurement. Aperture-lens coefficient c=0.62."
SYN-00292,B_synthetic,project_physics_generator,"Generated by this project's implementation of the classical Pierce synthesis physics. Validated against Panahi et al. 2025 Table 2 over the C >= 8 envelope: MAE 0.85 deg, MRE 2.80% across 23 published cases. NOT experimental data.",,generated,,,,,train,2.9079,2.4946,27.6942,48.6898,physics_generator,,48.6898,,,pencil,13.1277,17.4769,theta_cone_deg;theta_iterative_deg;rc_mm;Rc_mm,2.80,C >= 8,P in microperv; rw in mm; C dimensionless; angles in degrees,"SYNTHETIC - physics model output, not a measurement. Aperture-lens coefficient c=0.62."
SYN-00293,B_synthetic,project_physics_generator,"Generated by this project's implementation of the classical Pierce synthesis physics. Validated against Panahi et al. 2025 Table 2 over the C >= 8 envelope: MAE 0.85 deg, MRE 2.80% across 23 published cases. NOT experimental data.",,generated,,,,,train,0.7320,3.1689,78.2670,27.2323,physics_generator,,27.2323,,,pencil,28.0345,61.2643,theta_cone_deg;theta_iterative_deg;rc_mm;Rc_mm,2.80,C >= 8,P in microperv; rw in mm; C dimensionless; angles in degrees,"SYNTHETIC - physics model output, not a measurement. Aperture-lens coefficient c=0.62."
SYN-00294,B_synthetic,project_physics_generator,"Generated by this project's implementation of the classical Pierce synthesis physics. Validated against Panahi et al. 2025 Table 2 over the C >= 8 envelope: MAE 0.85 deg, MRE 2.80% across 23 published cases. NOT experimental data.",,generated,,,,,train,1.2219,1.2586,16.8484,27.5049,physics_generator,,27.5049,,,pencil,5.1660,11.1861,theta_cone_deg;theta_iterative_deg;rc_mm;Rc_mm,2.80,C >= 8,P in microperv; rw in mm; C dimensionless; angles in degrees,"SYNTHETIC - physics model output, not a measurement. Aperture-lens coefficient c=0.62."
SYN-00295,B_synthetic,project_physics_generator,"Generated by this project's implementation of the classical Pierce synthesis physics. Validated against Panahi et al. 2025 Table 2 over the C >= 8 envelope: MAE 0.85 deg, MRE 2.80% across 23 published cases. NOT experimental data.",,generated,,,,,train,2.4474,4.0920,301.4532,63.9024,physics_generator,,63.9024,,,pencil,71.0477,79.1137,theta_cone_deg;theta_iterative_deg;rc_mm;Rc_mm,2.80,C >= 8,P in microperv; rw in mm; C dimensionless; angles in degrees,"SYNTHETIC - physics model output, not a measurement. Aperture-lens coefficient c=0.62."
SYN-00296,B_synthetic,project_physics_generator,"Generated by this project's implementation of the classical Pierce synthesis physics. Validated against Panahi et al. 2025 Table 2 over the C >= 8 envelope: MAE 0.85 deg, MRE 2.80% across 23 published cases. NOT experimental data.",,generated,,,,,train,2.1324,0.6601,109.5250,51.1401,physics_generator,,51.1401,,,pencil,6.9087,8.8723,theta_cone_deg;theta_iterative_deg;rc_mm;Rc_mm,2.80,C >= 8,P in microperv; rw in mm; C dimensionless; angles in degrees,"SYNTHETIC - physics model output, not a measurement. Aperture-lens coefficient c=0.62."
SYN-00297,B_synthetic,project_physics_generator,"Generated by this project's implementation of the classical Pierce synthesis physics. Validated against Panahi et al. 2025 Table 2 over the C >= 8 envelope: MAE 0.85 deg, MRE 2.80% across 23 published cases. NOT experimental data.",,generated,,,,,train,1.7500,3.9897,49.1245,40.6274,physics_generator,,40.6274,,,pencil,27.9635,42.9456,theta_cone_deg;theta_iterative_deg;rc_mm;Rc_mm,2.80,C >= 8,P in microperv; rw in mm; C dimensionless; angles in degrees,"SYNTHETIC - physics model output, not a measurement. Aperture-lens coefficient c=0.62."
SYN-00298,B_synthetic,project_physics_generator,"Generated by this project's implementation of the classical Pierce synthesis physics. Validated against Panahi et al. 2025 Table 2 over the C >= 8 envelope: MAE 0.85 deg, MRE 2.80% across 23 published cases. NOT experimental data.",,generated,,,,,train,0.4163,1.5794,160.2867,22.0599,physics_generator,,22.0599,,,pencil,19.9963,53.2417,theta_cone_deg;theta_iterative_deg;rc_mm;Rc_mm,2.80,C >= 8,P in microperv; rw in mm; C dimensionless; angles in degrees,"SYNTHETIC - physics model output, not a measurement. Aperture-lens coefficient c=0.62."
SYN-00299,B_synthetic,project_physics_generator,"Generated by this project's implementation of the classical Pierce synthesis physics. Validated against Panahi et al. 2025 Table 2 over the C >= 8 envelope: MAE 0.85 deg, MRE 2.80% across 23 published cases. NOT experimental data.",,generated,,,,,train,3.4358,2.7576,11.3756,42.7493,physics_generator,,42.7493,,,pencil,9.3009,13.7021,theta_cone_deg;theta_iterative_deg;rc_mm;Rc_mm,2.80,C >= 8,P in microperv; rw in mm; C dimensionless; angles in degrees,"SYNTHETIC - physics model output, not a measurement. Aperture-lens coefficient c=0.62."
SYN-00300,B_synthetic,project_physics_generator,"Generated by this project's implementation of the classical Pierce synthesis physics. Validated against Panahi et al. 2025 Table 2 over the C >= 8 envelope: MAE 0.85 deg, MRE 2.80% across 23 published cases. NOT experimental data.",,generated,,,,,train,0.6548,4.4277,9.2861,17.0313,physics_generator,,17.0313,,,pencil,13.4926,46.0665,theta_cone_deg;theta_iterative_deg;rc_mm;Rc_mm,2.80,C >= 8,P in microperv; rw in mm; C dimensionless; angles in degrees,"SYNTHETIC - physics model output, not a measurement. Aperture-lens coefficient c=0.62."
SYN-00301,B_synthetic,project_physics_generator,"Generated by this project's implementation of the classical Pierce synthesis physics. Validated against Panahi et al. 2025 Table 2 over the C >= 8 envelope: MAE 0.85 deg, MRE 2.80% across 23 published cases. NOT experimental data.",,generated,,,,,train,1.9914,2.0174,89.6294,47.7733,physics_generator,,47.7733,,,pencil,19.0997,25.7932,theta_cone_deg;theta_iterative_deg;rc_mm;Rc_mm,2.80,C >= 8,P in microperv; rw in mm; C dimensionless; angles in degrees,"SYNTHETIC - physics model output, not a measurement. Aperture-lens coefficient c=0.62."
SYN-00302,B_synthetic,project_physics_generator,"Generated by this project's implementation of the classical Pierce synthesis physics. Validated against Panahi et al. 2025 Table 2 over the C >= 8 envelope: MAE 0.85 deg, MRE 2.80% across 23 published cases. NOT experimental data.",,generated,,,,,train,2.3653,3.3197,40.0473,46.4540,physics_generator,,46.4540,,,pencil,21.0080,28.9837,theta_cone_deg;theta_iterative_deg;rc_mm;Rc_mm,2.80,C >= 8,P in microperv; rw in mm; C dimensionless; angles in degrees,"SYNTHETIC - physics model output, not a measurement. Aperture-lens coefficient c=0.62."
SYN-00303,B_synthetic,project_physics_generator,"Generated by this project's implementation of the classical Pierce synthesis physics. Validated against Panahi et al. 2025 Table 2 over the C >= 8 envelope: MAE 0.85 deg, MRE 2.80% across 23 published cases. NOT experimental data.",,generated,,,,,train,2.6877,1.9325,12.9688,38.9490,physics_generator,,38.9490,,,pencil,6.9594,11.0707,theta_cone_deg;theta_iterative_deg;rc_mm;Rc_mm,2.80,C >= 8,P in microperv; rw in mm; C dimensionless; angles in degrees,"SYNTHETIC - physics model output, not a measurement. Aperture-lens coefficient c=0.62."
SYN-00304,B_synthetic,project_physics_generator,"Generated by this project's implementation of the classical Pierce synthesis physics. Validated against Panahi et al. 2025 Table 2 over the C >= 8 envelope: MAE 0.85 deg, MRE 2.80% across 23 published cases. NOT experimental data.",,generated,,,,,train,1.4570,2.7309,232.8237,44.9051,physics_generator,,44.9051,,,pencil,41.6691,59.0268,theta_cone_deg;theta_iterative_deg;rc_mm;Rc_mm,2.80,C >= 8,P in microperv; rw in mm; C dimensionless; angles in degrees,"SYNTHETIC - physics model output, not a measurement. Aperture-lens coefficient c=0.62."
SYN-00305,B_synthetic,project_physics_generator,"Generated by this project's implementation of the classical Pierce synthesis physics. Validated against Panahi et al. 2025 Table 2 over the C >= 8 envelope: MAE 0.85 deg, MRE 2.80% across 23 published cases. NOT experimental data.",,generated,,,,,train,0.9766,0.8206,21.3460,25.7656,physics_generator,,25.7656,,,pencil,3.7913,8.7218,theta_cone_deg;theta_iterative_deg;rc_mm;Rc_mm,2.80,C >= 8,P in microperv; rw in mm; C dimensionless; angles in degrees,"SYNTHETIC - physics model output, not a measurement. Aperture-lens coefficient c=0.62."
SYN-00306,B_synthetic,project_physics_generator,"Generated by this project's implementation of the classical Pierce synthesis physics. Validated against Panahi et al. 2025 Table 2 over the C >= 8 envelope: MAE 0.85 deg, MRE 2.80% across 23 published cases. NOT experimental data.",,generated,,,,,train,3.1444,3.5301,60.5302,59.1352,physics_generator,,59.1352,,,pencil,27.4644,31.9956,theta_cone_deg;theta_iterative_deg;rc_mm;Rc_mm,2.80,C >= 8,P in microperv; rw in mm; C dimensionless; angles in degrees,"SYNTHETIC - physics model output, not a measurement. Aperture-lens coefficient c=0.62."
SYN-00307,B_synthetic,project_physics_generator,"Generated by this project's implementation of the classical Pierce synthesis physics. Validated against Panahi et al. 2025 Table 2 over the C >= 8 envelope: MAE 0.85 deg, MRE 2.80% across 23 published cases. NOT experimental data.",,generated,,,,,train,3.2182,0.9191,8.6328,37.5789,physics_generator,,37.5789,,,pencil,2.7003,4.4278,theta_cone_deg;theta_iterative_deg;rc_mm;Rc_mm,2.80,C >= 8,P in microperv; rw in mm; C dimensionless; angles in degrees,"SYNTHETIC - physics model output, not a measurement. Aperture-lens coefficient c=0.62."
SYN-00308,B_synthetic,project_physics_generator,"Generated by this project's implementation of the classical Pierce synthesis physics. Validated against Panahi et al. 2025 Table 2 over the C >= 8 envelope: MAE 0.85 deg, MRE 2.80% across 23 published cases. NOT experimental data.",,generated,,,,,train,1.1418,3.7457,153.7622,37.4104,physics_generator,,37.4104,,,pencil,46.4470,76.4535,theta_cone_deg;theta_iterative_deg;rc_mm;Rc_mm,2.80,C >= 8,P in microperv; rw in mm; C dimensionless; angles in degrees,"SYNTHETIC - physics model output, not a measurement. Aperture-lens coefficient c=0.62."
SYN-00309,B_synthetic,project_physics_generator,"Generated by this project's implementation of the classical Pierce synthesis physics. Validated against Panahi et al. 2025 Table 2 over the C >= 8 envelope: MAE 0.85 deg, MRE 2.80% across 23 published cases. NOT experimental data.",,generated,,,,,train,1.5027,1.8435,32.2904,34.8909,physics_generator,,34.8909,,,pencil,10.4755,18.3133,theta_cone_deg;theta_iterative_deg;rc_mm;Rc_mm,2.80,C >= 8,P in microperv; rw in mm; C dimensionless; angles in degrees,"SYNTHETIC - physics model output, not a measurement. Aperture-lens coefficient c=0.62."
SYN-00310,B_synthetic,project_physics_generator,"Generated by this project's implementation of the classical Pierce synthesis physics. Validated against Panahi et al. 2025 Table 2 over the C >= 8 envelope: MAE 0.85 deg, MRE 2.80% across 23 published cases. NOT experimental data.",,generated,,,,,train,2.8278,2.5090,91.0111,59.1976,physics_generator,,59.1976,,,pencil,23.9357,27.8666,theta_cone_deg;theta_iterative_deg;rc_mm;Rc_mm,2.80,C >= 8,P in microperv; rw in mm; C dimensionless; angles in degrees,"SYNTHETIC - physics model output, not a measurement. Aperture-lens coefficient c=0.62."
